timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/05/04 18:18:09.529, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:09.533, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:09.537, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:09.538, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:09.539, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:10.540, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:10.542, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:10.546, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:10.547, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:10.547, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:11.549, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:11.553, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:11.557, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:11.558, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:11.559, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:12.560, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:12.562, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:12.566, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:12.567, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:12.568, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:13.569, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:13.573, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:13.576, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:13.579, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:13.581, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:14.583, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:14.586, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:14.592, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:14.594, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:14.595, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:15.597, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:15.599, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:15.602, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:15.604, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:15.605, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:16.606, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:16.607, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:16.613, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:16.615, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:16.617, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:17.619, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:17.621, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:17.624, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:17.627, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:17.629, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:18.632, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:18.633, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:18.634, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:18.637, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:18.639, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:19.641, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:19.643, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:19.646, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:19.649, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:19.651, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:20.653, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:20.655, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:20.658, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:20.661, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:20.662, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:21.663, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:21.665, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:21.666, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:21.668, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:21.669, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:22.670, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:22.672, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:22.673, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:22.676, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:22.678, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:23.680, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:23.681, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:23.683, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:23.684, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:23.685, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:24.687, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:24.689, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:24.692, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:24.694, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:24.695, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:25.696, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:25.698, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:25.700, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:25.701, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:25.702, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:26.703, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:26.705, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:26.706, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:26.708, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:26.708, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:27.710, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:27.711, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:27.713, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:27.714, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:27.715, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:28.716, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:28.718, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:28.719, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:28.721, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:28.721, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:29.723, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:29.724, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:29.726, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:29.729, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:29.729, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:30.731, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:30.732, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:30.734, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:30.737, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:30.738, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:31.740, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:31.742, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:31.744, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:31.746, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:31.746, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:32.748, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:32.749, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:32.751, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:32.755, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:32.755, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:33.757, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:33.758, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:33.760, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:33.763, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:33.764, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:34.766, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:34.767, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:34.769, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:34.772, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:34.773, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:35.774, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:35.776, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:35.779, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:35.782, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:35.784, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:36.787, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:36.788, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:36.790, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:36.792, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:36.792, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:37.794, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:37.797, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:37.800, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:37.803, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:37.804, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:38.807, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:38.809, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:38.810, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:38.811, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:38.812, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:39.814, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:39.815, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:39.818, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:39.821, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:39.823, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:40.826, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:40.827, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:40.828, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:40.830, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:40.831, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:41.832, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:41.834, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:41.837, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:41.838, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:41.841, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:42.843, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:42.846, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:42.849, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:42.852, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:42.854, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:43.857, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:43.859, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:43.862, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:43.865, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:43.866, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:44.869, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:44.871, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:44.873, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:44.874, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:44.875, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:45.876, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:45.878, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:45.881, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:45.885, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:45.886, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:46.889, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:46.890, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:46.893, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:46.896, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:46.898, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:47.900, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:47.902, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:47.905, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:47.908, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:47.910, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:48.912, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:48.914, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:48.916, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:48.918, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:48.920, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:49.923, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:49.926, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:49.929, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:49.932, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:49.933, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:50.934, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:50.937, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:50.940, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:50.943, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:50.945, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:51.947, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:51.948, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:51.950, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:51.951, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:51.952, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:52.953, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:52.955, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:52.958, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:52.961, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:52.963, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:53.965, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:53.967, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:53.969, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:53.970, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:53.971, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:54.972, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:54.975, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:54.976, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:54.978, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:54.980, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:55.983, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:55.984, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:55.985, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:55.987, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:55.987, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:56.989, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:56.991, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:56.994, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:56.997, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:56.999, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:58.000, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:58.002, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:58.003, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:58.005, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:58.005, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:59.007, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:59.008, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:59.011, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:18:59.014, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:18:59.015, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:00.016, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:00.018, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:00.019, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:00.021, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:00.021, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:01.023, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:01.024, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:01.027, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:01.030, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:01.032, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:02.035, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:02.036, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:02.037, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:02.039, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:02.039, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:03.041, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:03.043, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:03.044, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:03.045, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:03.046, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:04.048, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:04.049, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:04.051, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:04.052, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:04.053, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:05.054, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:05.056, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:05.057, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:05.059, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:05.059, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:06.061, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:06.062, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:06.064, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:06.065, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:06.066, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:07.067, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:07.068, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:07.070, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:07.072, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:07.072, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:08.074, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:08.075, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:08.077, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:08.078, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:08.079, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:09.080, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:09.081, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:09.083, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:09.084, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:09.085, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:10.086, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:10.088, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:10.089, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:10.091, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:10.092, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:11.093, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:11.094, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:11.096, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:11.097, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:11.098, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:12.100, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:12.101, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:12.102, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:12.104, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:12.104, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:13.106, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:13.107, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:13.109, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:13.110, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:13.111, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:14.112, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:14.116, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:14.117, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:14.119, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:14.120, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:15.121, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:15.125, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:15.126, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:15.128, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:15.128, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:16.130, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:16.134, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:16.135, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:16.136, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:16.137, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:17.139, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:17.142, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:17.144, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:17.146, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:17.146, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:18.148, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:18.151, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:18.153, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:18.155, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 18:19:18.155, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:19.157, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:19.161, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 18:19:19.162, 0 %, 0 %, 13 MiB, 81920 MiB
